algorithm,original_filename,score
splinet,g31rhVzQ.png,0.0
splinet,ZYf6pW74.png,8.896533966064453
splinet,K6Zzjawc.png,22.753536224365234
splinet,Hq2PRwHf.png,0.5623893141746521
splinet,61a6Lr0z.png,17.99733543395996
splinet,WpMKEZlQ.png,25.287878036499023
splinet,Pdk7EOAN.png,9.498451232910156
splinet,T8m5vOOh.png,8.239811897277832
splinet,C2sW02Pb.png,29.907442092895508
splinet,f59DwMeQ.png,9.625518798828125
splinet,76YyJwJY.png,4.025207042694092
splinet,hZFzX6tN.png,14.789977073669434
splinet,3342.png,52.26531219482422
splinet,jYXigTxy.png,9.702325820922852
splinet,1U1JtTj5.png,32.798004150390625
splinet,5sMX8TjO.png,9.53627872467041
splinet,3HtNl6m1.png,5.154056072235107
splinet,vi109UTc.png,17.63754653930664
splinet,dYALjrEi.png,25.9232120513916
splinet,5392.png,9.96052360534668
splinet,myOVtxk2.png,9.120769500732422
splinet,4GhWdDgL.png,3.9007034301757812
splinet,RTteaWRH.png,38.091487884521484
splinet,9OjeQH6M.png,9.390700340270996
splinet,fDVGdljM.png,11.810571670532227
splinet,IRNeuPY7Fs.png,19.020185470581055
splinet,p5UHDR4B.png,39.30646514892578
splinet,SysAwAyC.png,18.047760009765625
splinet,e6F1B4Nu.png,18.963563919067383
splinet,1UXZfhm4.png,9.884053230285645
splinet,vdTpgLvv.png,10.576192855834961
splinet,cSCqquLSO7.png,51.99695587158203
splinet,HyRDlr6n.png,11.759212493896484
splinet,kPVkAyrY.png,7.682096481323242
splinet,PBftIQuS.png,19.131757736206055
splinet,CmpRCo4s.png,8.0537748336792
splinet,7OKvzizH.png,0.0
splinet,LfTAP6mC.png,4.7828755378723145
splinet,kqFfRw0s.png,16.590898513793945
splinet,3qJF9mJq.png,5.608713626861572
splinet,SmVALmIE.png,18.09166145324707
splinet,YDA8oX3r.png,6.846680641174316
splinet,2572.png,15.18325424194336
splinet,2462.png,0.0
splinet,emEWx4JF.png,0.0
splinet,jfvtHMHq.png,15.901284217834473
splinet,cWgtknxT.png,5.67665958404541
splinet,7hELOk55.png,6.3105854988098145
splinet,EVyObaim.png,12.770753860473633
splinet,trqsuJYz.png,29.06526756286621
splinet,S8ISSF7y.png,28.143829345703125
splinet,4342.png,69.6146240234375
splinet,uul3ykO7.png,12.087189674377441
splinet,4542.png,24.429025650024414
splinet,Tatbt7GF.png,14.412125587463379
splinet,912.png,20.932113647460938
splinet,nwsa6vQR.png,0.0
splinet,ujrogeR3.png,0.0
splinet,Ck4khjdQ.png,31.38967514038086
splinet,KoUS8MUu.png,16.544801712036133
splinet,ukDHdzTk.png,35.105064392089844
splinet,1432.png,6.722821235656738
splinet,3zjXPhH6.png,7.108224868774414
splinet,C5dRF6Bx.png,19.330751419067383
splinet,InXetlKB.png,0.0
splinet,5RvkxlEn.png,5.699081897735596
splinet,KqXeI8YB.png,55.56043243408203
splinet,iB4bryDl.png,13.411051750183105
splinet,rsfnjiLK.png,21.24601173400879
splinet,GAsEU2H1.png,3.01546049118042
splinet,3732.png,39.109458923339844
splinet,571OQBB3.png,11.450613975524902
splinet,uzUpltzR.png,15.818779945373535
splinet,0cbjzEYU.png,14.880794525146484
splinet,jNBwbjpf.png,0.0
splinet,CIVzV3mb.png,18.850053787231445
splinet,P7DvpTbO.png,12.783727645874023
splinet,IUY4ozVz.png,24.581430435180664
splinet,sIRg3bxV.png,27.65281105041504
splinet,ArTcMtzr.png,17.483217239379883
splinet,iR11xmm6.png,17.27465057373047
splinet,nvlANjdbd6.png,1.1985416412353516
splinet,WCDgx0hR.png,0.0
splinet,YSv3ZMAB.png,16.506465911865234
splinet,kyQ2yLJO.png,16.64137840270996
splinet,rTZ2kCFZ.png,9.67428207397461
splinet,8uJvuh9c.png,28.33186912536621
splinet,png94Aoo.png,50.31886291503906
splinet,ZfmtpDL9.png,13.310439109802246
splinet,a1Zj8R9J.png,0.21998056769371033
splinet,FRFRsMss.png,0.9930204153060913
splinet,3892.png,27.330591201782227
splinet,2482.png,4.945781707763672
splinet,1qi37zp9.png,10.684760093688965
splinet,15OshbSL.png,10.199810028076172
splinet,L89OcRuX.png,11.583507537841797
splinet,UWcUPcvd.png,21.938411712646484
splinet,1002.png,24.37935447692871
splinet,FH6CKJPm.png,0.0
splinet,jhoN0GAh.png,29.913209915161133
splinet,fHkWwhPL.png,12.350394248962402
splinet,nI8qfDOzfs.png,37.8409309387207
splinet,j1xXEzjl.png,2.6965174674987793
splinet,SNx8RfoB.png,25.07437515258789
splinet,jb2OPpkq.png,17.072057723999023
splinet,st8rpLhL.png,22.256458282470703
splinet,eZOixM83.png,0.0
splinet,isiXY0j2.png,9.16826057434082
splinet,0AKZCRZA.png,6.02356481552124
splinet,XC3SwDUL.png,0.0
splinet,Npu9rXIe.png,3.69357967376709
splinet,waIStcBU.png,26.60192108154297
splinet,1GM0KHq0.png,21.75013542175293
splinet,sfk3xiQF.png,24.959184646606445
splinet,vwj2tucD.png,27.300064086914062
splinet,nW0D1IyP.png,34.77268981933594
splinet,EPZR1fy0.png,0.0
splinet,5022.png,36.14440155029297
splinet,v8BUbM0qzh.png,0.0
splinet,2952.png,33.00423049926758
splinet,UrQOC1ml.png,0.0
splinet,4112.png,3.8903703689575195
splinet,lDGCNIdULi.png,16.953792572021484
splinet,RR0kaogm.png,6.2883453369140625
splinet,wjEH5Wse.png,20.315521240234375
splinet,jWmtaMHD.png,35.71808624267578
splinet,GBSztbDR.png,10.185025215148926
splinet,CA0apLYe.png,7.390055179595947
splinet,2712.png,22.106142044067383
splinet,1952.png,0.0
splinet,imyyw77u.png,12.26710319519043
splinet,UPWvipTI.png,43.67570114135742
no_processing,r8va3t5s.png,12.528337478637695
no_processing,f59DwMeQ.png,17.063596725463867
no_processing,HyRDlr6n.png,10.463213920593262
no_processing,v8BUbM0qzh.png,0.0
no_processing,EVyObaim.png,16.6953125
no_processing,3LMlKF8J.png,15.281523704528809
no_processing,0cbjzEYU.png,18.013145446777344
no_processing,p7AcQyu4.png,9.507952690124512
no_processing,YSv3ZMAB.png,1.1929500102996826
no_processing,S63ETFU7.png,27.800012588500977
no_processing,912.png,18.169666290283203
no_processing,L89OcRuX.png,17.860000610351562
no_processing,KqXeI8YB.png,11.048681259155273
no_processing,xadCi5HBxc.png,16.30255126953125
no_processing,5022.png,34.189144134521484
no_processing,oMvb4N1U.png,27.232418060302734
no_processing,XC3SwDUL.png,0.0
no_processing,PBftIQuS.png,27.228256225585938
no_processing,kPVkAyrY.png,9.976974487304688
no_processing,61a6Lr0z.png,24.109416961669922
no_processing,rsfnjiLK.png,10.024819374084473
no_processing,ZYf6pW74.png,32.90005874633789
no_processing,2482.png,12.434958457946777
no_processing,nvlANjdbd6.png,6.175622463226318
no_processing,1122.png,2.3689818382263184
no_processing,trqsuJYz.png,55.58973693847656
no_processing,4532.png,6.934704780578613
no_processing,1UXZfhm4.png,23.146930694580078
no_processing,1qi37zp9.png,11.530632972717285
no_processing,vdTpgLvv.png,9.91739273071289
no_processing,3342.png,39.22319412231445
no_processing,2572.png,24.168813705444336
no_processing,1952.png,0.0
no_processing,LWrPSUGL.png,9.667058944702148
no_processing,5sMX8TjO.png,13.30786418914795
no_processing,lDGCNIdULi.png,17.751277923583984
no_processing,tOdxgRa3.png,19.83586311340332
no_processing,fHkWwhPL.png,17.883325576782227
no_processing,uzq8JHcv.png,10.372138977050781
no_processing,sfk3xiQF.png,18.538663864135742
no_processing,Tatbt7GF.png,20.96677017211914
no_processing,1JjDOfGV.png,12.230774879455566
no_processing,wjEH5Wse.png,15.768274307250977
no_processing,RV2ohLWa.png,32.336570739746094
no_processing,gx8Ivlr7.png,39.779842376708984
no_processing,kqFfRw0s.png,9.222929000854492
no_processing,f1B2hShN.png,14.137703895568848
no_processing,D6ooFFsb.png,32.449825286865234
no_processing,phLN04FA.png,14.724128723144531
no_processing,st8rpLhL.png,25.822446823120117
no_processing,SNx8RfoB.png,20.875307083129883
no_processing,w76UyAAA.png,6.96894645690918
no_processing,waIStcBU.png,26.202499389648438
no_processing,isiXY0j2.png,11.014079093933105
no_processing,a1Zj8R9J.png,12.708610534667969
no_processing,C2sW02Pb.png,20.08237075805664
no_processing,MuzYhuKsV6.png,5.533059597015381
no_processing,EPZR1fy0.png,6.13814640045166
no_processing,3892.png,18.7921142578125
no_processing,76jFmOA9.png,2.6606760025024414
no_processing,aq7UpMwwxj.png,0.0
no_processing,9OjeQH6M.png,11.252513885498047
no_processing,jYXigTxy.png,2.5824036598205566
no_processing,NCieZQsu.png,17.911514282226562
no_processing,FRFRsMss.png,1.9757325649261475
no_processing,pqpowjWytV.png,9.648345947265625
no_processing,InXetlKB.png,0.0
no_processing,2492.png,14.326748847961426
no_processing,g31rhVzQ.png,0.0
no_processing,GBSztbDR.png,15.066208839416504
no_processing,jhoN0GAh.png,36.60072708129883
no_processing,dYALjrEi.png,20.210893630981445
no_processing,eZOixM83.png,3.543459177017212
no_processing,ZubodrV3.png,27.87915802001953
no_processing,u7ncOHkN.png,0.0
no_processing,1GM0KHq0.png,24.547651290893555
no_processing,4342.png,65.34310150146484
no_processing,uul3ykO7.png,17.519529342651367
no_processing,eD80tfb0.png,17.303407669067383
no_processing,UrQOC1ml.png,18.654144287109375
no_processing,SmVALmIE.png,23.84183120727539
no_processing,vi109UTc.png,15.687253952026367
no_processing,DApUfYfM.png,0.29673269391059875
no_processing,YEstuk8V.png,29.86983871459961
no_processing,2632.png,11.849462509155273
no_processing,cSCqquLSO7.png,39.249298095703125
no_processing,CA0apLYe.png,9.168413162231445
no_processing,AfQjsi4W.png,13.907782554626465
no_processing,jWmtaMHD.png,21.900144577026367
no_processing,1432.png,0.0
no_processing,ArTcMtzr.png,19.784038543701172
no_processing,15OshbSL.png,9.500753402709961
no_processing,Hq2PRwHf.png,13.70896053314209
no_processing,j7Xr6qTR.png,25.16380500793457
no_processing,8VsJwN6h.png,8.174931526184082
no_processing,jfvtHMHq.png,19.33910369873047
no_processing,nW0D1IyP.png,30.58754539489746
no_processing,png94Aoo.png,49.75990676879883
no_processing,aNnbkReO.png,5.592544078826904
no_processing,P7DvpTbO.png,26.647483825683594
no_processing,RTteaWRH.png,41.462677001953125
no_processing,rTZ2kCFZ.png,12.854378700256348
no_processing,jb2OPpkq.png,4.9549174308776855
no_processing,imyyw77u.png,14.491990089416504
no_processing,5RvkxlEn.png,16.86074447631836
no_processing,iB4bryDl.png,8.496515274047852
no_processing,5bUMtSIR.png,6.1176276206970215
no_processing,oSFm1qls.png,25.747955322265625
no_processing,Wlm1gZ36.png,9.831038475036621
no_processing,KK8BVNDT.png,11.23315143585205
no_processing,2952.png,22.31869125366211
no_processing,UWcUPcvd.png,19.202167510986328
no_processing,IUY4ozVz.png,21.098352432250977
no_processing,jNBwbjpf.png,0.0
no_processing,76YyJwJY.png,14.329917907714844
no_processing,Npu9rXIe.png,4.55589485168457
no_processing,LfTAP6mC.png,12.358243942260742
no_processing,nwsa6vQR.png,11.62010383605957
no_processing,WCDgx0hR.png,0.0
no_processing,3HtNl6m1.png,17.896135330200195
no_processing,kyQ2yLJO.png,15.773183822631836
no_processing,emEWx4JF.png,8.116656303405762
no_processing,ujrogeR3.png,1.3977586030960083
no_processing,0PYwg4mI.png,1.4794793128967285
no_processing,uWqIuxIe.png,29.78186798095703
no_processing,lbJ9bk0k.png,15.530946731567383
no_processing,myOVtxk2.png,12.528205871582031
no_processing,cWgtknxT.png,12.91219425201416
no_processing,sIRg3bxV.png,35.90357208251953
no_processing,syEnsfOi.png,23.936452865600586
no_processing,nv0a6iSz.png,0.0
no_processing,ukDHdzTk.png,33.102325439453125
no_processing,1GjI0YIS.png,2.967343807220459
no_processing,4112.png,7.358425140380859
no_processing,S8ISSF7y.png,16.35972785949707
no_processing,K6Zzjawc.png,27.709320068359375
no_processing,RR0kaogm.png,15.349348068237305
no_processing,DFxh5iCv0V.png,27.36770248413086
no_processing,e6F1B4Nu.png,9.902907371520996
no_processing,4GhWdDgL.png,9.265421867370605
no_processing,5jZ7JEaf.png,11.208724975585938
no_processing,uzUpltzR.png,17.64488410949707
no_processing,LsKt0JiE.png,2.328406572341919
no_processing,Pdk7EOAN.png,18.42962074279785
no_processing,VaD7nRZa.png,14.288031578063965
no_processing,7hELOk55.png,2.6611573696136475
no_processing,Aou9FnAk.png,18.0327091217041
no_processing,2372.png,0.0
no_processing,CIVzV3mb.png,21.374727249145508
no_processing,p5UHDR4B.png,29.549217224121094
no_processing,1U1JtTj5.png,29.94454002380371
no_processing,hZFzX6tN.png,19.019287109375
no_processing,ZfmtpDL9.png,9.794659614562988
no_processing,T8m5vOOh.png,3.115124225616455
no_processing,j1xXEzjl.png,3.754857301712036
no_processing,3qJF9mJq.png,18.237598419189453
no_processing,oMQIIlkmQs.png,8.070932388305664
no_processing,5392.png,0.0
no_processing,3dvapOjm.png,13.374332427978516
no_processing,YDA8oX3r.png,20.073806762695312
no_processing,fDVGdljM.png,17.751373291015625
no_processing,Cc00ToIMR8.png,8.779284477233887
no_processing,2462.png,5.24102783203125
no_processing,C5dRF6Bx.png,12.811653137207031
no_processing,PekClLmT.png,29.295673370361328
no_processing,xbCT8GYB.png,10.18856430053711
no_processing,571OQBB3.png,18.971187591552734
no_processing,p1YUESDg.png,14.288031578063965
no_processing,AVCp2OuH.png,6.400869369506836
no_processing,1hE4hLmY.png,5.376277923583984
no_processing,YXlYNduz.png,41.29969024658203
no_processing,iR11xmm6.png,14.220375061035156
no_processing,GAsEU2H1.png,11.51150894165039
no_processing,UPWvipTI.png,41.26472854614258
no_processing,WpMKEZlQ.png,19.716045379638672
no_processing,YN3WBEw4Nm.png,21.059717178344727
no_processing,3zjXPhH6.png,7.214101314544678
no_processing,9zHgXPOC.png,8.016316413879395
no_processing,0AKZCRZA.png,25.002765655517578
no_processing,2712.png,19.97964859008789
no_processing,3732.png,31.220401763916016
no_processing,CmpRCo4s.png,13.628825187683105
no_processing,1002.png,22.74928092956543
no_processing,aI3134Gxqs.png,20.550724029541016
no_processing,HRIDu722.png,34.17329025268555
no_processing,FH6CKJPm.png,6.419977188110352
no_processing,IRNeuPY7Fs.png,12.528485298156738
no_processing,KoUS8MUu.png,19.366626739501953
no_processing,SysAwAyC.png,19.940086364746094
no_processing,p5atvZRX.png,17.14398765563965
no_processing,t4bWTXvcYK.png,27.610910415649414
no_processing,vwj2tucD.png,17.45056915283203
no_processing,nI8qfDOzfs.png,26.613479614257812
no_processing,7OKvzizH.png,8.826059341430664
no_processing,38aOJGmc.png,14.211567878723145
no_processing,Ck4khjdQ.png,29.85995101928711
no_processing,4542.png,21.188329696655273
no_processing,wOo8ErAp.png,16.06871223449707
no_processing,8uJvuh9c.png,25.531570434570312
clahe,MuzYhuKsV6.png,15.793129920959473
clahe,RR0kaogm.png,3.287533760070801
clahe,0PYwg4mI.png,0.0
clahe,Cc00ToIMR8.png,24.378995895385742
clahe,2572.png,0.0
clahe,YDA8oX3r.png,0.0
clahe,NCieZQsu.png,15.143982887268066
clahe,UPWvipTI.png,43.836544036865234
clahe,3dvapOjm.png,4.021269798278809
clahe,8VsJwN6h.png,8.868878364562988
clahe,uWqIuxIe.png,35.60025405883789
clahe,uul3ykO7.png,25.753450393676758
clahe,8uJvuh9c.png,30.34925079345703
clahe,jNBwbjpf.png,6.556768417358398
clahe,3HtNl6m1.png,0.0
clahe,WCDgx0hR.png,3.029101848602295
clahe,nvlANjdbd6.png,18.164209365844727
clahe,jfvtHMHq.png,30.24556541442871
clahe,gx8Ivlr7.png,52.50835418701172
clahe,Tatbt7GF.png,16.573047637939453
clahe,t4bWTXvcYK.png,42.19942855834961
clahe,EVyObaim.png,23.194477081298828
clahe,u7ncOHkN.png,0.0
clahe,f59DwMeQ.png,14.908257484436035
clahe,PBftIQuS.png,23.572742462158203
clahe,2482.png,27.784923553466797
